"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (20% density)"
"05/27/2025 01:09:35:721 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"[run number]","init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","mosquito_to_human_rate","human_to_mosquito_rate","total-mosquitoes","mosquito-death-toll","cur-human-population","%infected-humans","%recovered-humans","total-larvae","total-hatched-larvae"
"6","500","10","20","5000","100","97","43.26963314269773","13.725763704840285","6136","6125","304","0","60.8","12340","1136"
"6","500","10","20","5000","100","98","43.26661552409512","13.724806471859964","6136","6128","304","0","60.8","12340","1136"
"4","500","10","20","5000","100","69","41.19188440518081","13.992663023133936","5980","5828","313","9.4","62.6","10671","980"
"6","500","10","20","5000","100","99","43.26359832635983","13.723849372384937","6136","6128","304","0","60.8","12340","1136"
"6","500","10","20","5000","100","100","43.26058154940381","13.722892406387283","6136","6128","304","0","60.8","12340","1136"
"6","500","10","20","5000","100","101","43.25756519313903","13.721935573839076","6136","6129","304","0","60.8","12418","1136"
"1","500","10","20","5000","100","41","39.364686468646866","15.090759075907592","5945","5234","290","28.599999999999998","57.99999999999999","10824","945"
"2","500","10","20","5000","100","32","38.54236157438292","15.752168112074717","5957","5000","343","55.00000000000001","68.60000000000001","10267","957"
"4","500","10","20","5000","100","70","41.20110687308354","13.978012115772941","5987","5832","313","8.6","62.6","10671","987"
"8","500","10","20","5000","100","38","41.73693086003373","15.161735397823087","6117","5151","328","40","65.60000000000001","12576","1117"
"4","500","10","20","5000","100","71","41.20985810306198","13.965646004480956","5990","5846","313","8.4","62.6","10745","990"
"4","500","10","20","5000","100","72","41.21682075753057","13.96510587533552","5995","5851","312","8.200000000000001","62.4","10745","995"
"7","500","10","20","5000","100","44","41.4872346970163","14.43402030144571","6034","5411","319","28.599999999999998","63.800000000000004","12164","1034"
"4","500","10","20","5000","100","73","41.20932310670936","13.954873780624022","6001","5857","312","8.4","62.4","10838","1001"
"1","500","10","20","5000","100","42","39.6439996718891","15.052087605610694","5952","5251","287","26.400000000000002","57.4","10824","952"
"2","500","10","20","5000","100","33","39.06185481872987","15.649516888264928","5967","5000","338","49.4","67.60000000000001","10297","967"
"4","500","10","20","5000","100","74","41.219784306433624","13.953142432130905","6001","5863","312","8.4","62.4","10838","1001"
"8","500","10","20","5000","100","39","42.20434188553211","15.075148018824958","6133","5199","327","38","65.4","12865","1133"
"4","500","10","20","5000","100","75","41.234586242757395","13.950378844153915","6004","5871","312","7.8","62.4","10838","1004"
"7","500","10","20","5000","100","45","41.74378585086042","14.393881453154874","6047","5466","318","27.200000000000003","63.6","12218","1047"
"1","500","10","20","5000","100","43","39.96087062851553","14.991440449987772","5961","5284","286","25","57.199999999999996","10918","961"
"4","500","10","20","5000","100","76","41.224489795918366","13.944341372912803","6007","5883","312","7.6","62.4","10838","1007"
"4","500","10","20","5000","100","77","41.24536693847294","13.936249073387694","6009","5890","312","8.200000000000001","62.4","10838","1009"
"7","500","10","20","5000","100","46","41.99391171993912","14.353120243531203","6063","5509","317","25.8","63.4","12308","1063"
"4","500","10","20","5000","100","78","41.263142307122756","13.927143491781429","6012","5894","311","8.799999999999999","62.2","10838","1012"
"4","500","10","20","5000","100","79","41.24565426436867","13.913751017087062","6014","5898","311","8.4","62.2","10838","1014"
"2","500","10","20","5000","100","34","39.60906191216161","15.539380060521795","5975","5000","333","44.4","66.60000000000001","10433","975"
"4","500","10","20","5000","100","80","41.253418077008355","13.908802010198803","6015","5911","309","7.8","61.8","10838","1015"
"1","500","10","20","5000","100","44","40.3187960190954","14.928392264746337","5972","5327","284","24.2","56.8","11013","972"
"4","500","10","20","5000","100","81","41.24640035442664","13.896477885254374","6016","5919","309","7.3999999999999995","61.8","10838","1016"
"8","500","10","20","5000","100","40","42.69595306153152","14.95411463818264","6150","5267","326","34","65.2","12936","1150"
"7","500","10","20","5000","100","47","42.17104764790546","14.332247557003258","6074","5546","316","23.799999999999997","63.2","12425","1074"
"4","500","10","20","5000","100","82","41.220303969307956","13.885199940976833","6016","5928","309","7.000000000000001","61.8","10838","1016"
"1","500","10","20","5000","100","45","40.58728881737731","14.8592115848753","5982","5352","283","23","56.599999999999994","11108","982"
"7","500","10","20","5000","100","48","42.38016279770877","14.305094965330117","6091","5578","316","22","63.2","12681","1091"
"4","500","10","20","5000","100","83","41.2267767620171","13.882335594219994","6016","5930","309","6.800000000000001","61.8","10838","1016"
"4","500","10","20","5000","100","84","41.20810313075506","13.878453038674031","6016","5932","309","5.6000000000000005","61.8","10838","1016"
"4","500","10","20","5000","100","85","41.18642820342975","13.86619562817399","6016","5933","309","5.4","61.8","10871","1016"
"4","500","10","20","5000","100","86","41.19161456417801","13.858036042662745","6016","5935","309","5.2","61.8","10871","1016"
"8","500","10","20","5000","100","41","43.022474426939446","14.89584111102815","6162","5332","323","31.2","64.60000000000001","12988","1162"
"4","500","10","20","5000","100","87","41.18511983531833","13.85825613880312","6016","5936","307","5","61.4","10871","1016"
"7","500","10","20","5000","100","49","42.55031541003304","14.253529588465005","6098","5607","314","21.2","62.8","12681","1098"
"2","500","10","20","5000","100","35","40.11015713591446","15.454398185647172","5979","5028","331","40.6","66.2","10561","979"
"4","500","10","20","5000","100","88","41.159186072136926","13.854403878645414","6016","5936","306","4.3999999999999995","61.199999999999996","10871","1016"
"4","500","10","20","5000","100","89","41.1686976949053","13.845250330347966","6016","5940","306","4","61.199999999999996","10871","1016"
"4","500","10","20","5000","100","90","41.166544387380775","13.83712399119589","6018","5942","306","3.2","61.199999999999996","10871","1018"
"1","500","10","20","5000","100","46","40.86073114150868","14.798816094712421","5989","5380","282","21.4","56.39999999999999","11232","989"
"7","500","10","20","5000","100","50","42.68830877402947","14.219462936644476","6110","5637","313","20.599999999999998","62.6","12681","1110"
"4","500","10","20","5000","100","91","41.13334799501503","13.82596583828165","6020","5943","306","2.8000000000000003","61.199999999999996","10871","1020"
"4","500","10","20","5000","100","92","41.14415470260768","13.814825666569","6021","5948","306","2.8000000000000003","61.199999999999996","10871","1021"
"8","500","10","20","5000","100","42","43.35358624777712","14.856253704801423","6170","5409","323","28.199999999999996","64.60000000000001","13079","1170"
"7","500","10","20","5000","100","51","42.8507562774756","14.186722300871768","6122","5663","311","19.2","62.2","12681","1122"
"4","500","10","20","5000","100","93","41.1394258933802","13.810779144698301","6021","5955","306","2.8000000000000003","61.199999999999996","10871","1021"
"1","500","10","20","5000","100","47","41.14699331848553","14.731148584155266","5996","5421","280","20.8","56.00000000000001","11232","996"
"4","500","10","20","5000","100","94","41.119648737650934","13.801683132089279","6021","5958","306","2.8000000000000003","61.199999999999996","10871","1021"
"2","500","10","20","5000","100","36","40.55595725877721","15.361131196272193","5988","5070","328","36.4","65.60000000000001","10754","988"
"4","500","10","20","5000","100","95","41.119239209948795","13.7966349670812","6021","5964","306","2.4","61.199999999999996","10871","1021"
"7","500","10","20","5000","100","52","42.96318289786223","14.184976247030878","6140","5684","310","18.2","62","12759","1140"
"4","500","10","20","5000","100","96","41.10721076495539","13.79259909316952","6021","5967","306","2","61.199999999999996","10871","1021"
"8","500","10","20","5000","100","43","43.696675492792","14.805825242718445","6178","5475","321","26","64.2","13079","1178"
"4","500","10","20","5000","100","97","41.08748081561061","13.783527004311921","6021","5970","306","1.7999999999999998","61.199999999999996","10871","1021"
"1","500","10","20","5000","100","48","41.33671206841939","14.681659803611021","6005","5457","279","20.200000000000003","55.800000000000004","11232","1005"
"4","500","10","20","5000","100","98","41.0913872452334","13.777485572357367","6021","5971","306","1.7999999999999998","61.199999999999996","10871","1021"
"7","500","10","20","5000","100","53","43.09898721076365","14.164264064463666","6150","5712","310","16.8","62","12759","1150"
"4","500","10","20","5000","100","99","41.089687408705814","13.774466841951504","6021","5980","306","1.7999999999999998","61.199999999999996","10871","1021"
"4","500","10","20","5000","100","100","41.069994890883876","13.765418582585212","6021","5987","306","1.6","61.199999999999996","10871","1021"
"4","500","10","20","5000","100","101","41.06960455275062","13.767692981176127","6021","5990","306","1.4000000000000001","61.199999999999996","10871","1021"
"2","500","10","20","5000","100","37","41.077682266794014","15.226042661572748","5999","5117","327","32.4","65.4","10787","999"
"1","500","10","20","5000","100","49","41.60037804205718","14.62550208710719","6012","5488","279","19","55.800000000000004","11232","1012"
"8","500","10","20","5000","100","44","43.972512610570945","14.723298486731487","6188","5518","316","23.799999999999997","63.2","13111","1188"
"7","500","10","20","5000","100","54","43.26016499705362","14.135238656452564","6163","5736","309","15","61.8","12865","1163"
"7","500","10","20","5000","100","55","43.399134072062814","14.097013282453952","6164","5752","309","14.2","61.8","12865","1164"
"1","500","10","20","5000","100","50","41.84752801065581","14.581211313954398","6026","5509","279","18.2","55.800000000000004","11287","1026"
"8","500","10","20","5000","100","45","44.26443879404286","14.645840900835452","6196","5562","314","20.4","62.8","13173","1196"
"2","500","10","20","5000","100","38","41.50481604294963","15.135007105637138","6008","5167","325","28.000000000000004","65","10921","1008"
"7","500","10","20","5000","100","56","43.502742230347344","14.054844606946984","6166","5782","308","13","61.6","12865","1166"
"1","500","10","20","5000","100","51","42.01982361663935","14.563334113790683","6029","5535","277","16","55.400000000000006","11287","1029"
"7","500","10","20","5000","100","57","43.603761207085064","14.024345797798674","6167","5808","307","11.4","61.4","12865","1167"
"8","500","10","20","5000","100","46","44.54230436038117","14.604389257868899","6201","5604","312","18","62.4","13238","1201"
"7","500","10","20","5000","100","58","43.69778423537959","13.992008717762442","6172","5843","307","11","61.4","12865","1172"
"1","500","10","20","5000","100","52","42.24706887180682","14.519760850997748","6033","5562","277","15.6","55.400000000000006","11338","1033"
"7","500","10","20","5000","100","59","43.74139305646155","13.981300282670144","6175","5863","306","9.4","61.199999999999996","12865","1175"
"2","500","10","20","5000","100","39","41.85809486475892","15.060760486083888","6022","5219","324","22.6","64.8","10921","1022"
"8","500","10","20","5000","100","47","44.76669059583632","14.565685570710695","6207","5629","311","17","62.2","13281","1207"
"1","500","10","20","5000","100","53","42.44064650839069","14.484571958858558","6039","5592","276","15.6","55.2","11338","1039"
"7","500","10","20","5000","100","60","43.81234639294492","13.958363452363741","6177","5892","306","8.799999999999999","61.199999999999996","13039","1177"
"7","500","10","20","5000","100","61","43.86268570604356","13.93336218087408","6177","5905","304","7.8","60.8","13122","1177"
"1","500","10","20","5000","100","54","42.61385528242275","14.433228018802497","6042","5617","276","14.6","55.2","11338","1042"
"2","500","10","20","5000","100","40","42.224470734744706","14.9673100871731","6037","5272","322","18.6","64.4","11101","1037"
"7","500","10","20","5000","100","62","43.89664603425939","13.919677558658414","6178","5924","304","8.4","60.8","13122","1178"
"8","500","10","20","5000","100","48","45.04067361210218","14.499785928357356","6214","5639","311","16.400000000000002","62.2","13334","1214"
"1","500","10","20","5000","100","55","42.79134039613082","14.378934438814678","6044","5644","276","13.4","55.2","11530","1044"
"7","500","10","20","5000","100","63","43.925569365615345","13.909045190028019","6178","5937","304","8.4","60.8","13122","1178"
"7","500","10","20","5000","100","64","43.9342850993615","13.91061051725375","6182","5946","304","7.6","60.8","13122","1182"
"1","500","10","20","5000","100","56","42.94567712318286","14.338179035960213","6045","5669","276","12","55.2","11714","1045"
"8","500","10","20","5000","100","49","45.286768881317435","14.437819420783645","6220","5661","311","15.6","62.2","13422","1220"
"7","500","10","20","5000","100","65","44.001431639226915","13.886900501073729","6187","5950","304","7.6","60.8","13200","1187"
"2","500","10","20","5000","100","41","42.541351058896275","14.878652032771681","6044","5311","319","15.4","63.800000000000004","11266","1044"
"1","500","10","20","5000","100","57","43.04251583848561","14.304251583848563","6047","5688","276","10.8","55.2","11785","1047"
"7","500","10","20","5000","100","66","44.05544441268934","13.861103172334952","6194","5958","304","7.3999999999999995","60.8","13200","1194"
"1","500","10","20","5000","100","58","43.17887849045119","14.266149280986076","6048","5703","275","10.2","55.00000000000001","11881","1048"
"7","500","10","20","5000","100","67","44.06392694063927","13.84845890410959","6199","5967","304","7.199999999999999","60.8","13251","1199"
"8","500","10","20","5000","100","50","45.48088474312769","14.380609144230089","6224","5686","310","15.4","62","13422","1224"
"2","500","10","20","5000","100","42","42.846171569003914","14.78381076722218","6054","5356","319","13.200000000000001","63.800000000000004","11323","1054"
"7","500","10","20","5000","100","68","44.114505447553945","13.82183294167913","6201","5976","304","6.800000000000001","60.8","13251","1201"
"1","500","10","20","5000","100","59","43.30475684697671","14.247780896745315","6052","5722","275","9.4","55.00000000000001","11966","1052"
"7","500","10","20","5000","100","69","44.171997157071786","13.795309168443499","6204","5978","304","6.4","60.8","13251","1204"
"1","500","10","20","5000","100","60","43.35680218033159","14.232720115073056","6062","5745","275","8.200000000000001","55.00000000000001","12053","1062"
"8","500","10","20","5000","100","51","45.67831774386384","14.33293480554188","6229","5726","309","15.2","61.8","13422","1229"
"7","500","10","20","5000","100","70","44.187531030569545","13.795304631534153","6204","5986","304","5.800000000000001","60.8","13251","1204"
"2","500","10","20","5000","100","43","43.09936607347438","14.710150462078975","6056","5412","319","11.600000000000001","63.800000000000004","11443","1056"
"1","500","10","20","5000","100","61","43.46348463107016","14.205875689147346","6076","5772","273","7.000000000000001","54.6","12053","1076"
"7","500","10","20","5000","100","71","44.20448913120442","13.786022799688451","6207","5992","304","5.800000000000001","60.8","13251","1207"
"1","500","10","20","5000","100","62","43.51691403601296","14.194228885707826","6085","5797","273","6.4","54.6","12053","1085"
"7","500","10","20","5000","100","72","44.22451576417362","13.777746359394882","6209","6006","304","5.800000000000001","60.8","13251","1209"
"8","500","10","20","5000","100","52","45.86134453781512","14.285714285714285","6234","5755","309","14.2","61.8","13502","1234"
"7","500","10","20","5000","100","73","44.230362058013974","13.76243912767309","6209","6023","304","5.6000000000000005","60.8","13251","1209"
"1","500","10","20","5000","100","63","43.54887218045113","14.172932330827068","6094","5815","271","5.4","54.2","12053","1094"
"2","500","10","20","5000","100","44","43.401381194505575","14.631554982165895","6064","5460","315","10.2","63","11443","1064"
"7","500","10","20","5000","100","74","44.260446762032274","13.741103516313155","6209","6034","303","5","60.6","13251","1209"
"1","500","10","20","5000","100","64","43.62476547842402","14.146341463414632","6107","5832","271","5.800000000000001","54.2","12105","1107"
"8","500","10","20","5000","100","53","46.01813110181311","14.239888423988841","6242","5781","307","12.4","61.4","13502","1242"
"7","500","10","20","5000","100","75","44.249718468468465","13.724662162162163","6209","6047","302","4.6","60.4","13341","1209"
"1","500","10","20","5000","100","65","43.67273544616768","14.123023900501986","6116","5849","270","5.800000000000001","54","12105","1116"
"7","500","10","20","5000","100","76","44.27266338721012","13.71047083626142","6209","6063","302","4.2","60.4","13341","1209"
"2","500","10","20","5000","100","45","43.58006042296073","14.561933534743202","6077","5511","314","10","62.8","11443","1077"
"1","500","10","20","5000","100","66","43.689683549038676","14.109373831076532","6123","5878","270","6","54","12105","1123"
"7","500","10","20","5000","100","77","44.283006948831336","13.694111040920895","6209","6074","302","4.2","60.4","13341","1209"
"8","500","10","20","5000","100","54","46.14582609300062","14.207270452491832","6244","5816","307","11","61.4","13540","1244"
"1","500","10","20","5000","100","67","43.69258346403765","14.10859660915677","6124","5890","270","5.800000000000001","54","12162","1124"
"7","500","10","20","5000","100","78","44.274595049435526","13.680667554869924","6209","6091","302","3.8","60.4","13434","1209"
"7","500","10","20","5000","100","79","44.277910071438576","13.67138254657515","6213","6098","302","3.4000000000000004","60.4","13489","1213"
"1","500","10","20","5000","100","68","43.713646532438474","14.108873974645785","6128","5910","270","5.2","54","12162","1128"
"2","500","10","20","5000","100","46","43.75658191665413","14.517827591394614","6087","5556","313","8.799999999999999","62.6","11642","1087"
"7","500","10","20","5000","100","80","44.26401623853853","13.66277035066844","6215","6110","302","3.2","60.4","13489","1215"
"1","500","10","20","5000","100","69","43.70160810005956","14.100655151876119","6130","5923","270","4.8","54","12162","1130"
"8","500","10","20","5000","100","55","46.26679595511844","14.16401163596066","6248","5859","307","10.8","61.4","13633","1248"
"7","500","10","20","5000","100","81","44.24395020282557","13.65925304238355","6217","6122","301","2.4","60.199999999999996","13489","1217"
"7","500","10","20","5000","100","82","44.238697505415416","13.646845084200965","6224","6140","301","2.6","60.199999999999996","13489","1224"
"1","500","10","20","5000","100","70","43.726772707001636","14.085030474208413","6131","5931","270","4.6","54","12194","1131"
"7","500","10","20","5000","100","83","44.22714255779842","13.648110637703429","6225","6150","301","2.6","60.199999999999996","13489","1225"
"2","500","10","20","5000","100","47","43.943704147327445","14.45575684982782","6094","5594","311","7.199999999999999","62.2","11642","1094"
"7","500","10","20","5000","100","84","44.21949176207763","13.641440938285395","6227","6163","301","2.6","60.199999999999996","13489","1227"
"1","500","10","20","5000","100","71","43.758349413685615","14.071545198159418","6135","5945","270","4.6","54","12194","1135"
"8","500","10","20","5000","100","56","46.35459817729909","14.132836233084783","6251","5898","306","8.4","61.199999999999996","13633","1251"
"7","500","10","20","5000","100","85","44.20648761771887","13.630973142657831","6231","6164","301","2","60.199999999999996","13489","1231"
"1","500","10","20","5000","100","72","43.75370480142264","14.06342620035566","6135","5952","270","3.8","54","12194","1135"
"7","500","10","20","5000","100","86","44.195774942480654","13.623370285156522","6231","6166","301","2","60.199999999999996","13529","1231"
"7","500","10","20","5000","100","87","44.19204236638562","13.61577590411818","6231","6167","301","2","60.199999999999996","13529","1231"
"1","500","10","20","5000","100","73","43.76526307999704","14.053134019092726","6139","5961","270","3.5999999999999996","54","12194","1139"
"7","500","10","20","5000","100","88","44.176007797813824","13.604400194945345","6231","6172","301","2","60.199999999999996","13529","1231"
"2","500","10","20","5000","100","48","44.07247241276469","14.412466447957053","6099","5627","311","6.800000000000001","62.2","11642","1099"
"7","500","10","20","5000","100","89","44.16759465478842","13.606625835189309","6231","6175","301","2","60.199999999999996","13529","1231"
"8","500","10","20","5000","100","57","46.460542624982786","14.10962677317174","6255","5919","306","8.4","61.199999999999996","13633","1255"
"1","500","10","20","5000","100","74","43.79249187112031","14.040792196275495","6143","5972","270","3.5999999999999996","54","12194","1143"
"7","500","10","20","5000","100","90","44.15918736519864","13.601892437208654","6232","6177","301","1.7999999999999998","60.199999999999996","13529","1232"
"7","500","10","20","5000","100","91","44.14464534075104","13.602225312934632","6233","6177","301","1.7999999999999998","60.199999999999996","13529","1233"
"1","500","10","20","5000","100","75","43.77859778597786","14.022140221402212","6144","5982","270","3.4000000000000004","54","12194","1144"
"7","500","10","20","5000","100","92","44.14320472714633","13.59749739311783","6234","6178","301","1.2","60.199999999999996","13529","1234"
"8","500","10","20","5000","100","58","46.55775962660444","14.077836502162125","6257","5950","305","7.3999999999999995","61","13633","1257"
"7","500","10","20","5000","100","93","44.138697797234386","13.591828225974567","6234","6178","301","1.2","60.199999999999996","13529","1234"
"2","500","10","20","5000","100","49","44.177751356171505","14.371702459686409","6103","5654","311","6.2","62.2","11690","1103"
"1","500","10","20","5000","100","76","43.7891632878732","14.006634721710284","6144","5989","270","3.5999999999999996","54","12194","1144"
"7","500","10","20","5000","100","94","44.125","13.583333333333334","6236","6182","301","1.4000000000000001","60.199999999999996","13529","1236"
"1","500","10","20","5000","100","77","43.794169611307424","13.987043580683157","6145","5996","270","3.5999999999999996","54","12194","1145"
"7","500","10","20","5000","100","95","44.11662617146824","13.578618535230822","6236","6187","300","1.2","60","13529","1236"
"7","500","10","20","5000","100","96","44.10825815405968","13.573907009021513","6236","6194","300","1","60","13529","1236"
"7","500","10","20","5000","100","97","44.09601776051061","13.57014014152907","6236","6199","300","1","60","13529","1236"
"1","500","10","20","5000","100","78","43.78402236280712","13.984110637045754","6145","6005","270","3.4000000000000004","54","12257","1145"
"8","500","10","20","5000","100","59","46.607326258130776","14.06367682300582","6262","5968","305","7.199999999999999","61","13692","1262"
"7","500","10","20","5000","100","98","44.093778178539225","13.567316362627455","6236","6201","300","1","60","13529","1236"
"2","500","10","20","5000","100","50","44.299674267100976","14.324844536570922","6112","5691","311","6","62.2","11690","1112"
"7","500","10","20","5000","100","99","44.08542504507003","13.562612675079738","6236","6204","300","1","60","13529","1236"
"1","500","10","20","5000","100","79","43.7853730246233","13.972804116133775","6145","6012","270","2.8000000000000003","54","12319","1145"
"7","500","10","20","5000","100","100","44.070146253552366","13.55791224786858","6236","6204","300","1","60","13529","1236"
"7","500","10","20","5000","100","101","44.071789896750055","13.554154251264638","6236","6207","300","0.8","60","13611","1236"
"1","500","10","20","5000","100","80","43.79770992366412","13.95331767469172","6145","6026","270","2.6","54","12319","1145"
"8","500","10","20","5000","100","60","46.67532290029386","14.03676621335338","6265","5989","305","6.4","61","13692","1265"
"1","500","10","20","5000","100","81","43.78207948379528","13.9463264408271","6145","6029","270","2.4","54","12319","1145"
"2","500","10","20","5000","100","51","44.356684136709234","14.290986934376615","6114","5727","311","5.6000000000000005","62.2","11690","1114"
"1","500","10","20","5000","100","82","43.77198124267292","13.936107854630714","6145","6033","269","2.1999999999999997","53.800000000000004","12386","1145"
"8","500","10","20","5000","100","61","46.75616737086003","14.00436145563582","6265","6006","305","6","61","13761","1265"
"1","500","10","20","5000","100","83","43.78018439923898","13.917752085467583","6149","6039","269","1.7999999999999998","53.800000000000004","12386","1149"
"2","500","10","20","5000","100","52","44.437904649794","14.251030017657445","6114","5752","311","5.2","62.2","11690","1114"
"1","500","10","20","5000","100","84","43.76690794764934","13.90655845580171","6150","6042","269","1.4000000000000001","53.800000000000004","12386","1150"
"1","500","10","20","5000","100","85","43.769641160564206","13.907768764159906","6151","6044","269","1.4000000000000001","53.800000000000004","12386","1151"
"8","500","10","20","5000","100","62","46.79953744643222","13.985443167131487","6266","6019","304","5.2","60.8","13761","1266"
"2","500","10","20","5000","100","53","44.51778511184452","14.206087275394205","6116","5785","311","5.2","62.2","11782","1116"
"1","500","10","20","5000","100","86","43.769618220308054","13.89152492882692","6156","6045","269","1.2","53.800000000000004","12386","1156"
"1","500","10","20","5000","100","87","43.7563822027717","13.880379285193289","6159","6047","269","1.2","53.800000000000004","12386","1159"
"8","500","10","20","5000","100","63","46.86036250084855","13.956961509741362","6271","6031","304","4.2","60.8","13859","1271"
"2","500","10","20","5000","100","54","44.57284961966062","14.174956114686951","6119","5820","311","5","62.2","11889","1119"
"1","500","10","20","5000","100","88","43.74316740762335","13.869251512280446","6160","6048","269","0.8","53.800000000000004","12501","1160"
"1","500","10","20","5000","100","89","43.7254331052555","13.852089095938275","6161","6052","269","1","53.800000000000004","12501","1161"
"8","500","10","20","5000","100","64","46.922608165752585","13.921050849752861","6272","6036","304","3.8","60.8","13979","1272"
"2","500","10","20","5000","100","55","44.616282462795446","14.13772979282171","6121","5841","311","4.6","62.2","11889","1121"
"1","500","10","20","5000","100","90","43.72045669405861","13.846265726129008","6162","6062","269","0.8","53.800000000000004","12501","1162"
"1","500","10","20","5000","100","91","43.72093023255814","13.837209302325581","6162","6076","269","0.8","53.800000000000004","12501","1162"
"1","500","10","20","5000","100","92","43.72231500980321","13.826156415656088","6165","6085","269","0.8","53.800000000000004","12501","1165"
"8","500","10","20","5000","100","65","46.95105462412115","13.906165494862089","6280","6055","304","3.4000000000000004","60.8","14075","1280"
"2","500","10","20","5000","100","56","44.639347841909895","14.120387218866002","6121","5869","311","4.8","62.2","11956","1121"
"1","500","10","20","5000","100","93","43.714617506169255","13.819131949484687","6169","6094","269","0.8","53.800000000000004","12501","1169"
"1","500","10","20","5000","100","94","43.70284387695879","13.813116656993616","6173","6107","269","0.4","53.800000000000004","12501","1173"
"1","500","10","20","5000","100","95","43.69833212472806","13.807106598984772","6173","6116","269","0.4","53.800000000000004","12501","1173"
"2","500","10","20","5000","100","57","44.66139217536474","14.103215504101039","6124","5885","311","4.6","62.2","12035","1124"
"8","500","10","20","5000","100","66","47.00404858299595","13.879892037786776","6286","6077","304","3.4000000000000004","60.8","14075","1286"
"1","500","10","20","5000","100","96","43.688827666207494","13.804103530776482","6174","6123","269","0.2","53.800000000000004","12570","1174"
"1","500","10","20","5000","100","97","43.677078049133996","13.798101311689253","6174","6124","269","0.2","53.800000000000004","12570","1174"
"1","500","10","20","5000","100","98","43.66217586556569","13.791105316529045","6174","6128","269","0.2","53.800000000000004","12570","1174"
"8","500","10","20","5000","100","67","47.046939187824094","13.85278469930635","6293","6102","304","3.4000000000000004","60.8","14075","1293"
"2","500","10","20","5000","100","58","44.65139875344253","14.081750978402669","6128","5900","311","4.2","62.2","12035","1128"
"1","500","10","20","5000","100","99","43.65677045619117","13.787110789283128","6174","6130","269","0.2","53.800000000000004","12570","1174"
"1","500","10","20","5000","100","100","43.6409699601882","13.78212088309808","6175","6131","269","0.2","53.800000000000004","12570","1175"
"1","500","10","20","5000","100","101","43.629259822009985","13.776137761377614","6179","6135","269","0.2","53.800000000000004","12570","1179"
"2","500","10","20","5000","100","59","44.664689285972656","14.05628300658323","6129","5914","311","4.2","62.2","12035","1129"
"8","500","10","20","5000","100","68","47.05486820871436","13.838084991931145","6302","6117","304","3.4000000000000004","60.8","14075","1302"
"2","500","10","20","5000","100","60","44.66026427900932","14.029893855151995","6135","5923","311","3.8","62.2","12035","1135"
"8","500","10","20","5000","100","69","47.046186895810955","13.815789473684212","6312","6133","304","2.6","60.8","14140","1312"
"2","500","10","20","5000","100","61","44.64543095993081","14.00259440761026","6139","5934","310","3.2","62","12126","1139"
"8","500","10","20","5000","100","70","47.051333601393914","13.791716928025735","6318","6150","304","2.1999999999999997","60.8","14140","1318"
"8","500","10","20","5000","100","71","47.05094731204392","13.777867041574613","6320","6162","304","1.7999999999999998","60.8","14140","1320"
"8","500","10","20","5000","100","72","47.04151902119409","13.759443738717659","6321","6170","304","1.7999999999999998","60.8","14140","1321"
"8","500","10","20","5000","100","73","47.026630180871656","13.748915437495828","6322","6178","304","1.7999999999999998","60.8","14140","1322"
"8","500","10","20","5000","100","74","47.00980065337689","13.734248949929995","6323","6188","304","1.6","60.8","14140","1323"
"8","500","10","20","5000","100","75","46.973833144683404","13.715959784273254","6325","6196","304","1.2","60.8","14188","1325"
"8","500","10","20","5000","100","76","46.963347302600944","13.703186323421807","6325","6201","304","1.4000000000000001","60.8","14223","1325"
"8","500","10","20","5000","100","77","46.94270902565466","13.691346537285657","6326","6207","304","1.2","60.8","14223","1326"
"8","500","10","20","5000","100","78","46.903007369049995","13.682533359888469","6326","6214","304","1","60.8","14223","1326"
"8","500","10","20","5000","100","79","46.878938640132674","13.671641791044776","6329","6220","303","0.8","60.6","14223","1329"
"8","500","10","20","5000","100","80","46.86422699549191","13.663484486873509","6330","6224","303","0.8","60.6","14223","1330"
"8","500","10","20","5000","100","81","46.828234670904514","13.64719904648391","6332","6229","303","0.8","60.6","14223","1332"
"8","500","10","20","5000","100","82","46.80428741564113","13.642980018525869","6333","6234","303","0.6","60.6","14223","1333"
"8","500","10","20","5000","100","83","46.79360042311252","13.632156551632951","6334","6242","303","0.6","60.6","14223","1334"
"8","500","10","20","5000","100","84","46.75427590305752","13.616852671201215","6335","6244","303","0.6","60.6","14223","1335"
"2","500","10","20","5000","100","62","44.63232119729457","14.002014678370989","6143","5957","310","2.8000000000000003","62","12324","1143"
"8","500","10","20","5000","100","85","46.72385351369185","13.606070603761136","6335","6248","303","0.6","60.6","14223","1335"
"8","500","10","20","5000","100","86","46.70666578756511","13.595305597679172","6335","6251","303","0.6","60.6","14223","1335"
"2","500","10","20","5000","100","63","44.62964293411883","13.980889431712049","6148","5967","310","2.1999999999999997","62","12361","1148"
"8","500","10","20","5000","100","87","46.67017983005072","13.582767933601211","6335","6255","303","0.6","60.6","14223","1335"
"2","500","10","20","5000","100","64","44.59265633964429","13.95582329317269","6152","5975","310","2","62","12361","1152"
"8","500","10","20","5000","100","88","46.64911125740619","13.574720210664912","6335","6257","303","0.6","60.6","14223","1335"
