"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"FinalProject.nlogo"
"Effect of Water Density on Dengue Spread (40% density)"
"05/27/2025 01:12:13:054 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","35","0","35"
"init-total-humans","init-n-turtles-infected","water-density","init-total-mosquitoes","max-ticks","[step]","(mean) mosquito_to_human_rate","(std) mosquito_to_human_rate","(mean) human_to_mosquito_rate","(std) human_to_mosquito_rate","(mean) total-mosquitoes","(std) total-mosquitoes","(mean) mosquito-death-toll","(std) mosquito-death-toll","(mean) cur-human-population","(std) cur-human-population","(mean) %infected-humans","(std) %infected-humans","(mean) %recovered-humans","(std) %recovered-humans","(mean) total-larvae","(std) total-larvae","(mean) total-hatched-larvae","(std) total-hatched-larvae"
"500","10","40","5000","100","87","50.332999415836056","1.4381644660517396","12.44594687988318","0.3785662838060452","8352.2","293.3856847223463","7780.6","200.4810215456815","292","10.73312629199899","0.16","0.17435595774162696","58.4","2.1466252583997956","36834.3","3238.6828202218258","3352.2","293.38568472234635"
"500","10","40","5000","100","88","50.211885764831244","1.440154531696903","12.411175947802679","0.3792401644021296","8370.3","298.65634096733993","7808.4","201.37984010322384","292","10.73312629199899","0.16","0.17435595774162696","58.4","2.1466252583997956","36956.9","3214.7101097921723","3370.3","298.65634096733993"
"500","10","40","5000","100","89","50.09441945969236","1.4410123967383637","12.375107729948226","0.38038371968485885","8381","300.42902656035085","7836.3","201.77316471721406","291.9","10.774506949276148","0.13999999999999999","0.15620499351813308","58.379999999999995","2.154901389855227","37099.9","3290.440865598408","3381","300.42902656035085"
"500","10","40","5000","100","90","49.96624929816071","1.4477722171479201","12.336721017873263","0.3819226893651573","8395.8","305.3351601109836","7861.9","203.53351075437183","291.9","10.774506949276148","0.12000000000000002","0.16","58.379999999999995","2.154901389855227","37201.1","3305.969311714796","3395.8","305.3351601109836"
"500","10","40","5000","100","91","49.85313385501906","1.447219127959349","12.303608519601111","0.3822554136079226","8408.9","309.2363012325688","7889.3","208.0456920967123","291.9","10.774506949276148","0.1","0.13416407864998742","58.379999999999995","2.154901389855227","37348.2","3321.4967349073218","3408.9","309.23630123256874"
"500","10","40","5000","100","92","49.739099233277216","1.4489287423252553","12.271317676639303","0.38303187809410283","8422.1","311.69807506624096","7915.1","210.1373122508233","291.9","10.774506949276148","0.06000000000000001","0.09165151389911681","58.379999999999995","2.154901389855227","37421.6","3327.4555504168648","3422.1","311.69807506624096"
"500","10","40","5000","100","93","49.61702805589459","1.446670119461405","12.237435925242442","0.38458865913244306","8435.2","313.65962443387576","7940.9","214.22392490102501","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","37504.5","3332.951012241254","3435.2","313.65962443387576"
"500","10","40","5000","100","94","49.50910503268141","1.4392417710433767","12.206586167248693","0.3850626222400004","8447.1","315.61985045304107","7966.3","218.76382242043587","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","37629.1","3359.5888275204156","3447.1","315.61985045304107"
"500","10","40","5000","100","95","49.39547839082353","1.4429056381641823","12.17604528635753","0.3866710537437613","8458.9","318.84461732950734","7987.4","223.5008724815185","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","37677.7","3350.7379500641346","3458.9","318.84461732950734"
"500","10","40","5000","100","96","49.27558967130204","1.4467725373414033","12.1446663874849","0.3889068356571427","8468.8","319.78705414697447","8010.1","227.8852562146134","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","37804.9","3318.6126152354686","3468.8","319.78705414697447"
"500","10","40","5000","100","97","49.17065886763912","1.4466789637571287","12.116754484434425","0.3917907646775965","8477.5","320.5152882469103","8029.5","233.44774575908843","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","37869.7","3351.9180494158863","3477.5","320.5152882469103"
"500","10","40","5000","100","98","49.06871957748341","1.4454369603194608","12.089263226523128","0.3933306287469883","8489","321.34156282684626","8048.9","238.24292224534184","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","37997.1","3347.5754644219746","3489","321.34156282684626"
"500","10","40","5000","100","99","48.95628610741952","1.4434589720208313","12.059768697421628","0.3939191423019194","8496.3","321.3490469878509","8067.7","240.34560532699572","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","38071.3","3329.4248467265334","3496.3","321.3490469878509"
"500","10","40","5000","100","100","48.8515049147214","1.436834062975552","12.032757329872467","0.39377032385670296","8505.8","321.8971264239555","8080.5","242.7674813478939","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","38174.3","3335.2215833434516","3505.8","321.8971264239555"
"500","10","40","5000","100","101","48.75433334848531","1.4427931805161835","12.007125248406307","0.3962347689117305","8513.2","321.8570490139994","8096.1","244.7302392431307","291.9","10.774506949276148","0.04","0.08","58.379999999999995","2.154901389855227","38282.1","3334.800157430727","3513.2","321.8570490139994"
